student_id,lms_logins_per_week,assignment_submit_rate,avg_days_late,current_gpa,midterm_score,prior_gpa,credit_load,financial_aid_flag,first_gen_flag,commute_distance_mi,not_retained,major,term
113488,14.8,0.734,1.5,3.31,72.0,,12,0,0,7.3,0,History,Fall 2024
104382,9.6,0.396,1.0,1.94,42.8,2.49,18,1,0,9.6,0,Biology,Spring 2025
102280,8.8,0.55,0.7,2.63,55.9,2.74,12,1,0,2.8,1,computer science,Fall 2025
100737,8.9,0.771,0.0,3.12,61.1,3.42,9,0,0,1.8,0,Engineering,Spring 2025
112690,9.2,0.519,2.4,2.09,45.6,2.02,12,1,0,3.1,1,Psychology,Fall 2025
111184,9.5,,5.6,3.23,67.7,3.25,15,1,0,13.4,0,Engineering,Spring 2025
113329,10.3,0.759,0.6,3.49,71.3,3.88,15,1,0,9.6,1,Nursing,Spring 2025
105426,5.5,0.746,2.5,2.92,62.7,3.01,18,0,1,12.4,0,History,Fall 2025
111037,8.6,0.878,0.6,3.47,78.6,3.82,15,1,0,4.6,0,Engineering,Fall 2024
109361,10.0,0.789,0.0,3.46,74.0,3.42,12,0,0,2.3,0,Psychology,Fall 2024
101657,5.3,0.394,1.3,2.19,40.2,2.42,15,1,1,4.7,1,Engineering,Spring 2025
111080,5.6,0.475,4.2,2.63,55.6,2.42,18,1,0,7.5,1,Psychology,Fall 2024
111016,8.2,0.558,0.8,2.68,62.7,3.0,12,1,0,8.0,1,Engineering,Fall 2024
106770,6.3,0.919,0.5,3.8,76.7,3.75,15,0,0,18.7,0,CS,Spring 2025
112739,14.3,0.747,0.0,3.95,89.5,3.6,15,0,1,0.1,0,BUS,Fall 2024
113741,3.9,0.755,0.9,2.26,53.8,2.62,18,1,0,12.3,0,Comp Sci,Fall 2025
108196,11.1,0.712,0.7,3.15,82.4,3.39,12,1,0,3.5,0,Biology,Fall 2025
113043,2.2,0.426,4.6,2.93,56.5,2.72,12,1,1,3.3,0,Engineering,Fall 2025
100027,10.2,0.474,11.3,2.14,42.7,2.48,12,1,0,48.2,1,Psychology,Fall 2024
114250,13.5,0.548,1.1,2.49,63.0,2.68,15,1,1,8.0,0,History,Spring 2025
106719,9.0,0.594,1.3,2.83,57.0,2.89,12,1,0,14.7,0,CS,Spring 2025
114100,12.2,0.582,0.6,2.67,43.7,2.86,15,0,0,11.6,0,History,Spring 2025
100945,8.5,0.844,0.0,3.16,68.1,3.69,6,1,0,11.0,0,Engineering,Fall 2024
105026,5.5,,3.6,2.8,65.4,3.04,12,1,0,21.3,0,Psychology,Spring 2025
104640,8.0,0.345,1.7,1.9,50.5,2.8,15,1,0,20.2,0,Nursing,Spring 2025
109534,9.8,0.657,5.5,2.84,63.0,3.13,15,0,1,8.3,1,History,Fall 2024
104425,7.8,0.575,1.4,2.46,46.9,2.6,12,1,0,,0,Nursing,Fall 2024
102975,5.7,0.831,0.0,3.25,68.7,3.23,12,0,1,0.0,0,History,Spring 2025
108987,8.3,0.904,1.3,2.65,64.1,3.39,18,1,1,3.5,0,History,Fall 2024
111077,8.8,0.707,0.7,3.17,48.7,3.38,12,1,0,12.2,0,History,Fall 2025
105878,6.5,0.32,6.2,1.44,21.7,,18,0,1,12.3,1,Engineering,Fall 2024
109417,7.7,0.882,0.0,3.39,73.6,3.59,12,1,1,1.3,0,BUS,Fall 2025
110240,10.6,0.719,2.8,2.57,66.3,2.56,9,0,0,23.5,0,Biology,Fall 2024
112925,8.7,0.701,0.0,3.48,68.8,3.49,15,1,0,2.7,0,History,Spring 2025
102405,9.8,0.754,3.0,3.02,66.9,3.15,18,0,0,4.1,0,Psychology,Spring 2025
113613,7.5,0.438,9.1,2.58,58.9,3.3,9,1,1,0.9,0,Engineering,Spring 2025
103079,12.5,0.764,0.2,2.86,58.7,3.3,15,0,0,4.5,1,Biology,Spring 2025
112330,6.6,0.593,1.1,2.56,59.2,2.61,12,1,0,8.1,0,Biology,Spring 2025
111419,6.7,,6.7,1.85,52.9,2.39,9,1,1,13.3,0,Nursing,Fall 2025
114911,6.7,0.595,1.1,2.77,66.6,3.17,12,0,0,5.2,0,History,Fall 2024
101606,6.0,0.504,4.8,2.16,43.5,2.1,12,0,1,0.2,0,computer science,Fall 2024
109260,11.4,,2.7,3.11,63.2,3.35,18,0,1,2.2,0,History, fall 2025 
113045,5.2,0.492,5.6,2.79,65.5,3.28,12,0,1,4.6,0,Psych,Fall 2024
111917,5.7,0.393,1.6,2.23,28.5,2.4,12,1,1,0.5,1,Biology,Fall 2024
111304,10.9,0.619,7.8,2.34,,,12,1,1,1.6,0,Biology,Fall 2025
108501,7.2,0.618,4.4,2.33,46.9,2.9,12,0,1,34.5,1,Engineering,Spring 2025
102733,2.9,0.092,5.6,1.18,13.9,1.43,15,1,0,7.0,1,Computer Science,Spring 2025
106849,3.8,0.128,6.0,1.23,23.8,1.66,12,1,1,3.2,1,Psych,Fall 2024
105667,3.6,0.789,0.6,2.95,,2.88,18,0,1,4.0,0,History,Fall 2024
107208,5.6,0.217,2.3,1.88,37.3,2.12,12,1,0,6.8,0,History,Spring 2025
109209,1.4,0.622,1.5,2.69,50.0,2.75,12,1,1,5.4,1,History,Fall 2024
107080,7.3,,3.2,2.76,66.6,3.19,12,0,1,14.0,0,Business,Fall 2024
101158,4.9,0.422,2.9,2.3,47.5,2.21,15,0,0,7.0,1,Psychology,Fall 2024
102408,12.3,0.639,1.6,2.01,38.7,2.52,15,0,0,10.1,0,Nursing,Fall 2025
103277,11.5,0.778,0.2,2.7,63.9,3.12,12,0,0,10.5,0,History,Fall 2025
105585,13.0,0.332,1.0,2.46,42.9,2.59,12,1,1,2.1,1,Engineering,Fall 2025
108650,6.4,,0.8,3.33,66.5,3.61,12,1,0,9.1,0,Business Admin,Spring 2025
106499,10.0,0.864,3.7,4.0,90.8,3.92,12,1,0,2.6,0,History,Spring 2025
112092,10.4,0.717,3.4,2.22,32.1,2.83,15,0,0,3.7,0,Psychology,Fall 2025
105595,6.9,0.639,4.5,2.6,57.4,2.86,12,0,0,2.8,1,Engineering,Fall 2025
114246,14.1,0.728,0.9,2.64,52.7,3.1,12,0,0,7.4,1,Business,Spring 2025
100576,7.5,0.791,3.9,3.18,61.6,2.92,15,0,1,6.0,1,Engineering,Fall 2024
103898,12.0,0.424,3.3,2.81,61.6,2.92,15,0,0,5.7,0,Psychology,Spring 2025
114714,9.6,0.464,1.0,2.08,43.8,2.74,9,0,0,0.5,0,Biology,Spring 2025
107564,11.7,0.809,0.8,2.96,85.4,3.56,12,0,0,4.0,0,Biology,Fall 2025
105989,7.8,0.715,12.4,2.94,59.5,3.38,12,1,0,3.8,1,Engineering,Fall 2024
110473,4.9,0.732,2.4,2.66,65.2,2.9,18,1,1,2.0,0,Business Admin,Spring 2025
100232,9.2,0.47,2.4,2.44,48.4,2.34,15,1,1,0.2,1,Biology,Fall 2025
100661,10.4,,1.0,3.01,66.6,3.18,12,0,1,3.1,1,History,Fall 2024
112351,5.4,0.815,2.1,2.96,59.7,3.14,15,1,0,14.1,0,Biology,Fall 2025
100779,11.8,0.565,2.0,2.38,42.7,2.51,15,1,1,8.1,0,Nursing,Fall 2025
109889,10.0,0.366,1.6,2.19,58.1,2.29,12,1,1,5.4,1,Computer Science,Fall 2024
104741,7.6,0.414,0.8,2.49,,2.59,18,0,0,15.1,1,Biology,Fall 2024
104284,13.2,0.934,0.0,3.62,95.0,3.7,15,1,1,11.9,0,Psych,Fall 2025
110476,8.0,0.858,4.8,3.16,72.9,3.28,9,1,0,6.9,0,Business Admin,Fall 2025
100660,0.2,,1.6,2.61,58.6,2.91,12,0,0,10.9,1,History,Fall 2024
108384,13.1,0.745,2.7,3.09,73.1,3.36,18,0,0,15.3,0,History,Fall 2025
103320,7.5,0.518,0.7,2.31,62.1,2.59,15,0,0,17.6,0,Psychology,Fall 2025
101283,5.8,0.613,4.9,2.63,57.9,2.83,12,1,0,30.6,0,History,Fall 2025
109074,10.1,0.855,0.0,3.39,76.8,3.4,15,1,1,2.1,1,History,Fall 2025
104934,10.3,0.796,1.2,2.8,59.6,3.22,15,0,0,1.7,0,Psych,Fall 2024
106151,8.5,0.682,1.0,2.57,60.0,2.96,12,0,1,15.4,0,Psych,Fall 2025
111100,10.5,0.75,0.5,2.92,58.6,3.12,15,1,1,10.3,0,Psychology,Fall 2024
114110,6.9,0.743,1.9,2.95,68.1,3.24,15,0,1,,0,Nursing,Fall 2024
114465,11.2,0.595,1.6,2.37,56.4,2.95,15,1,1,0.4,0,Psych,Fall 2025
109362,7.0,0.844,6.4,2.68,69.1,3.41,12,0,0,7.8,1,Engineering,Spring 2025
103487,6.0,0.644,3.2,2.22,53.2,2.59,9,1,1,6.6,1,Engineering,Spring 2025
113112,10.2,0.841,0.0,3.66,90.7,3.85,12,1,0,13.5,0,Psych,Spring 2025
112680,9.3,0.855,6.7,3.32,67.9,3.44,9,1,1,1.6,0,Business Admin,Fall 2024
112058,11.7,0.794,1.7,2.95,71.8,2.88,15,0,0,22.0,0,Comp Sci,Spring 2025
103699,11.3,0.555,7.5,2.08,48.3,2.84,12,1,0,2.4,1,Psychology,Fall 2024
101391,4.8,0.561,2.7,2.87,47.2,2.47,9,0,1,1.4,1,Nursing,Fall 2025
101141,3.5,0.299,5.4,1.13,31.8,1.78,15,1,1,4.3,1,History,Spring 2025
107188,7.4,0.54,1.3,2.41,47.3,2.23,12,1,0,0.2,0,CS,Spring 2025
104883,5.8,0.691,7.4,2.3,60.3,2.42,15,1,0,11.4,1,Psychology,Fall 2024
104760,0.0,0.266,6.9,1.84,36.5,2.01,15,0,0,13.0,1,Psych,Spring 2025
112998,8.6,0.717,0.6,2.97,62.3,3.15,12,1,1,1.1,0,Comp Sci,Spring 2025
110616,0.0,0.608,3.7,2.7,46.5,2.89,15,1,0,18.4,1,CS,Fall 2024
106237,2.7,0.413,5.5,2.2,47.9,2.67,12,1,1,9.2,1,Psych,Fall 2024
101999,11.7,0.759,3.2,3.49,77.6,3.64,12,0,0,7.3,0,History,Fall 2024
107031,5.6,0.763,5.1,2.42,63.5,2.96,9,1,0,6.4,0,computer science,Spring 2025
111980,10.0,0.607,3.0,3.19,71.7,,9,1,0,8.7,1,BUS,Spring 2025
114574,6.6,0.175,7.8,1.75,34.6,,15,0,0,36.0,1,computer science,Fall 2025
107542,15.1,0.838,0.3,3.53,72.0,3.62,15,0,0,0.3,0,History,Spring 2025
107338,9.2,0.856,2.7,2.75,60.5,3.11,15,1,0,2.6,0,Engineering,Spring 2025
109098,11.3,0.775,6.8,2.86,58.7,3.01,12,0,0,18.6,0,Nursing,Fall 2025
112851,9.6,0.781,1.7,2.37,51.1,2.53,9,0,1,2.1,0,computer science,Spring 2025
108123,4.3,0.466,3.8,2.42,53.2,2.58,12,0,0,3.3,1,BUS,Fall 2025
100305,9.0,0.898,1.1,2.77,74.2,3.28,12,0,0,4.7,0,computer science,Fall 2025
107989,10.7,0.896,0.0,3.29,81.7,3.37,12,1,1,36.7,0,Nursing,Fall 2025
106417,8.6,0.672,1.4,1.96,62.3,2.44,6,0,0,20.4,0,Engineering,Spring 2025
103698,4.4,0.708,0.6,2.77,67.6,2.89,18,1,0,1.9,0,Computer Science,Spring 2025
103826,6.5,0.484,1.5,2.77,59.3,3.24,12,0,0,1.8,0,Nursing,Spring 2025
104886,7.0,0.442,3.6,2.62,43.1,2.34,18,1,0,20.4,0,Biology,Fall 2024
110462,10.2,0.917,0.0,3.04,,4.0,12,1,0,19.7,0,History,Fall 2024
102755,6.5,0.431,8.2,2.74,50.6,2.62,15,0,1,3.2,1,Psych,Fall 2025
102261,4.7,0.708,1.7,2.63,62.1,2.59,15,1,1,2.6,1,Psych,Spring 2025
112664,11.0,0.858,0.2,3.23,73.9,3.65,15,1,0,1.1,0,BUS,Spring 2025
104611,0.7,0.71,2.3,2.59,56.4,3.09,9,0,0,23.5,1,Business Admin,Spring 2025
110185,5.0,0.434,1.0,2.61,49.3,2.55,9,0,0,8.6,1,Business,Fall 2025
101238,13.1,0.678,2.5,3.38,77.5,3.18,15,1,0,8.5,1,Nursing,Fall 2024
112570,11.4,0.702,2.5,2.78,69.5,3.72,12,0,1,2.6,1,BUS,Fall 2024
107525,4.5,0.332,1.7,2.38,48.2,2.54,12,0,0,14.5,0,Nursing,Fall 2024
101268,4.1,0.412,7.0,1.89,40.6,2.41,9,0,0,2.2,1,Nursing,Spring 2025
109383,5.8,0.814,3.1,2.49,60.2,2.97,15,1,1,5.6,0,Psychology,Fall 2025
106137,9.1,0.555,1.0,2.26,57.1,2.41,18,0,0,43.0,0,Nursing,Spring 2025
103616,11.0,0.371,0.6,2.64,52.7,2.79,12,1,0,2.5,0,Psychology,Fall 2025
105559,12.1,0.872,2.0,3.18,80.0,3.11,15,1,0,1.4,0,Computer Science,Spring 2025
102584,8.0,0.895,0.0,3.02,66.6,3.42,15,1,0,0.3,0,Engineering,Spring 2025
108316,4.5,0.408,1.8,2.43,57.6,2.46,12,1,1,11.1,0,Engineering,Fall 2024
107008,4.7,0.783,11.2,3.15,74.9,3.23,12,1,0,1.0,0,Nursing,Fall 2024
113530,5.1,0.938,0.7,3.35,83.5,3.71,15,0,1,1.8,0,computer science,Spring 2025
104748,11.6,0.479,0.7,2.89,54.6,2.89,15,1,1,14.8,0,CS, fall 2025 
105784,8.5,0.556,0.0,2.87,59.8,3.14,18,0,0,4.9,0,Psych,Fall 2024
103623,6.9,0.575,0.3,3.08,50.0,2.92,15,0,1,0.6,0,Psychology,Spring 2025
104083,4.5,0.687,1.0,2.39,52.3,2.86,9,1,0,28.6,0,Psych,Spring 2025
114327,6.1,0.586,2.4,2.95,62.9,2.71,12,0,0,15.0,1,Biology,Fall 2024
110575,4.3,0.9,0.4,2.98,78.1,3.51,12,1,1,3.2,0,Psychology,Spring 2025
106578,8.1,0.922,1.8,3.16,77.6,3.69,15,0,1,3.1,0,Computer Science,Fall 2025
104362,1.9,0.672,3.3,2.28,53.6,2.5,12,0,0,8.3,0,CS,Fall 2024
106305,7.8,0.615,1.7,2.89,49.7,2.9,15,1,0,10.6,0,Engineering,Fall 2024
101154,13.4,0.676,0.3,2.81,,2.82,12,1,0,6.1,0,Biology,Fall 2024
112473,5.5,0.22,9.1,1.52,38.5,1.82,12,1,0,6.4,1,Psych,Fall 2025
114340,5.3,0.569,1.9,2.74,53.1,2.73,12,1,0,8.4,0,Business Admin,Spring 2025
100754,12.5,0.786,0.5,3.1,68.5,3.29,12,1,1,0.9,0,History,Fall 2025
105859,8.8,0.652,3.7,2.88,59.1,3.01,15,1,0,5.7,0,Biology,Spring 2025
111125,10.7,0.852,4.2,3.24,62.2,3.42,15,1,0,11.0,0,Biology,Fall 2025
109148,12.5,0.91,2.6,3.06,,3.75,18,1,0,30.0,0,Psych,Fall 2025
114456,1.3,0.506,1.3,2.79,52.3,3.0,15,1,0,5.5,0,Computer Science,Spring 2025
113048,10.6,0.9,0.0,2.85,73.1,3.33,9,1,1,2.0,0,BUS,Spring 2025
106987,7.5,0.23,0.8,2.4,47.4,2.63,15,1,0,16.0,1,Nursing,Spring 2025
100357,8.3,0.88,2.3,3.11,66.5,,9,1,1,4.9,1,Biology,Fall 2025
112492,3.7,0.734,2.9,2.54,62.2,3.24,12,1,0,1.6,1,Psychology,Fall 2025
106165,8.5,0.696,0.6,5.5,,2.82,15,1,0,7.8,1,Engineering,Fall 2025
109883,4.7,0.87,0.0,3.44,87.2,3.69,12,0,0,4.4,0,Nursing,Fall 2024
109576,9.2,,5.3,2.1,52.4,2.16,15,1,0,3.5,1,Business,Fall 2025
103999,10.6,0.548,0.9,2.68,68.7,2.82,12,0,0,5.0,0,History,Fall 2024
112970,8.1,0.448,3.6,2.12,56.3,2.34,15,1,0,3.2,1,Engineering,Spring 2025
109381,7.8,0.776,1.7,2.67,46.5,2.79,12,1,0,16.3,1,Nursing,Spring 2025
100244,9.3,0.746,4.9,2.72,55.4,2.9,15,0,0,2.4,1,Nursing,Fall 2025
103045,6.3,0.454,1.6,2.54,42.0,2.25,15,1,1,7.3,1,Nursing,Fall 2024
102652,9.3,0.611,1.2,2.97,65.6,3.19,12,1,1,3.6,1,Business,Fall 2024
109068,10.8,0.833,5.0,2.79,60.1,2.82,15,1,1,14.7,1,BUS,Spring 2025
104195,0.0,0.236,1.5,2.08,40.8,2.11,18,1,0,3.8,1,Engineering,Fall 2024
110143,6.9,0.682,0.2,2.97,71.6,3.64,15,0,0,5.5,0,Business, fall 2025 
113571,12.1,,4.7,2.36,46.4,3.07,15,1,0,9.0,1,Nursing,Fall 2024
100691,5.6,0.747,6.1,3.45,65.5,3.43,15,1,1,2.5,0,Business,Spring 2025
102328,7.3,0.413,2.3,2.25,53.2,2.19,9,1,0,0.5,0,Engineering,Fall 2025
108559,8.6,,2.1,2.55,,2.96,9,1,1,2.7,0,History,Spring 2025
102930,13.1,0.628,1.1,2.37,54.2,2.94,6,1,0,5.4,0,Engineering,Fall 2025
101193,9.2,0.219,1.9,1.76,30.0,2.21,18,0,1,9.4,1,Engineering,Fall 2024
112616,13.8,0.822,0.7,3.41,76.8,3.64,15,0,0,3.8,0,Biology,Spring 2025
101646,7.2,0.145,1.5,2.24,48.6,2.08,12,0,0,1.1,1,Engineering,Fall 2024
113784,6.8,,6.7,1.83,,,12,1,1,1.4,1,Comp Sci,Fall 2025
109520,5.7,0.608,5.0,2.18,57.4,2.62,18,1,1,29.7,1,Business,Fall 2024
109569,13.2,0.85,0.5,3.48,74.0,3.91,15,0,0,3.9,0,History,Spring 2025
100680,7.3,0.812,3.2,2.92,66.3,3.19,15,0,0,7.3,1,Nursing, fall 2025 
108130,6.4,0.701,2.5,3.0,64.5,2.47,15,0,0,16.5,0,History,Spring 2025
102779,7.0,0.667,1.1,3.11,55.9,2.82,12,1,0,4.3,1,History,Fall 2025
108913,6.3,0.632,1.3,2.39,42.9,2.34,12,1,0,27.0,0,CS,Fall 2024
106513,11.4,0.72,0.7,2.44,61.8,2.91,18,1,1,3.2,0,Engineering,Spring 2025
101064,11.3,0.547,5.6,2.71,67.6,2.82,15,1,0,0.4,0,computer science,Fall 2025
101854,13.0,0.512,7.8,2.59,61.5,2.71,18,0,1,10.3,1,Biology,Spring 2025
107513,11.9,0.924,0.0,3.27,57.3,3.82,12,0,1,10.5,0,Nursing,Spring 2025
106689,6.8,0.642,1.2,2.36,49.0,2.95,15,1,0,1.0,0,Biology,Spring 2025
112186,9.0,0.585,2.9,2.65,56.6,2.74,15,0,0,21.1,1,History,Spring 2025
106875,10.9,0.836,3.4,2.98,66.6,3.42,15,0,0,31.3,0,Biology,Fall 2025
101285,6.2,0.791,1.0,2.96,59.8,2.82,12,0,1,19.6,0,Engineering,Spring 2025
105997,11.1,0.869,2.9,3.12,73.6,3.76,12,0,1,11.6,0,Biology,Fall 2025
114259,2.2,0.629,1.0,2.55,59.2,2.37,15,1,1,5.2,0,Biology,Spring 2025
114015,16.5,0.335,3.4,2.46,46.9,3.29,18,1,0,2.1,0,BUS,Fall 2025
108729,4.8,0.645,0.8,2.22,45.8,2.76,12,1,0,8.6,0,Nursing,Spring 2025
106374,5.2,0.872,3.4,3.15,74.7,3.72,15,1,0,2.0,0,Nursing,Spring 2025
102443,9.4,0.707,2.5,2.95,59.4,,12,0,0,33.1,0,Engineering,Spring 2025
112102,17.9,0.899,0.0,3.37,88.8,3.43,12,0,0,9.2,0,Business,Fall 2024
104885,13.6,0.6,0.7,2.9,54.8,2.83,6,1,1,1.3,0,computer science,Spring 2025
113038,7.7,0.511,5.4,2.48,53.5,2.88,15,0,0,4.8,0,Engineering,Fall 2024
113594,10.2,0.704,0.0,3.27,68.7,3.57,15,1,1,,0,Nursing,Fall 2025
113848,6.6,0.441,4.2,2.16,54.8,2.76,15,0,1,1.5,0,Nursing,Fall 2024
105359,8.6,0.234,5.0,1.91,46.4,2.3,15,0,1,4.1,1,Computer Science,Spring 2025
108521,12.8,0.779,0.3,2.37,69.1,3.06,15,0,0,13.5,0,Business Admin,Fall 2025
114189,1.1,0.777,2.3,1.67,,2.23,6,0,1,,1,Nursing,Spring 2025
111698,4.6,0.564,1.5,2.13,57.8,2.52,18,1,1,0.6,1,Computer Science,Fall 2025
109069,9.1,0.764,3.2,2.88,,3.22,15,0,0,3.5,0,Biology,Fall 2024
104841,9.3,0.83,0.3,2.73,,3.65,15,0,0,8.4,0,Business,Fall 2025
106996,5.6,0.829,1.2,3.46,74.6,,18,1,1,9.0,0,Comp Sci,Fall 2025
108870,11.1,0.83,3.5,2.4,46.0,3.41,15,1,0,10.5,0,Nursing,Fall 2024
100748,7.1,0.602,15.0,2.72,59.1,2.32,12,1,1,34.2,0,Engineering,Spring 2025
105926,5.4,,4.4,2.76,55.0,2.71,15,1,1,14.4,1,Nursing,Fall 2025
103628,6.4,0.819,2.0,3.2,74.2,3.32,9,1,0,2.3,0,Computer Science,Fall 2025
107290,6.9,0.868,3.8,3.02,71.6,3.32,12,1,0,11.1,0,History,Spring 2025
112524,6.4,0.835,2.9,2.56,59.1,2.86,9,0,1,11.6,0,Biology,Fall 2025
102395,4.2,0.715,1.1,2.94,50.5,3.09,15,0,1,6.3,0,computer science,Fall 2024
114737,13.2,0.897,4.0,3.77,84.0,3.23,12,1,0,5.9,0,computer science, fall 2025 
100946,7.2,,2.7,2.34,60.4,2.54,15,1,1,8.3,1,Engineering,Spring 2025
102265,9.1,0.397,2.3,1.81,45.9,2.18,18,0,0,2.2,1,Business,Spring 2025
105255,4.7,0.742,1.4,2.72,51.9,3.09,15,1,1,1.7,1,Biology,Fall 2025
108787,9.6,0.869,3.6,3.7,72.7,3.21,15,0,0,11.4,0,Engineering,Spring 2025
104470,6.8,0.738,0.8,3.45,70.4,3.2,15,1,1,3.1,0,Biology,Fall 2024
102402,11.2,0.874,2.3,3.13,65.8,3.09,12,1,1,7.0,0,Nursing,Spring 2025
111269,7.6,0.683,3.1,2.26,55.9,2.57,12,1,0,3.5,0,Psychology,Spring 2025
102302,10.1,,0.6,2.61,,3.08,12,1,0,5.8,0,Nursing,Fall 2025
100034,7.5,0.918,5.5,2.83,62.9,3.1,18,0,0,8.0,0,Psychology,Spring 2025
114801,7.1,0.766,7.4,2.44,59.1,2.92,15,1,1,2.8,1,computer science,Spring 2025
113471,7.2,0.835,2.5,3.22,78.0,3.39,15,0,1,6.1,0,Nursing,Fall 2025
113105,0.2,0.278,3.7,1.75,,1.96,15,1,1,3.8,1,Psych,Spring 2025
103883,11.5,0.552,3.3,3.1,61.3,,12,0,0,7.5,0,Biology,Fall 2024
106318,1.2,0.272,3.6,1.5,44.2,1.98,18,0,0,34.1,1,Nursing,Fall 2025
109956,8.2,0.584,2.1,2.58,66.5,2.58,15,1,1,23.2,0,CS,Fall 2025
110399,7.5,0.496,2.1,2.98,60.5,3.17,15,0,1,7.5,1,Nursing,Fall 2024
102203,10.5,0.572,2.1,2.32,53.5,2.62,15,1,0,1.3,1,History,Spring 2025
112935,6.2,0.436,1.9,1.9,38.8,1.89,12,1,0,26.7,1,Biology,Fall 2024
112755,4.2,0.162,1.3,1.34,25.6,2.14,15,1,1,23.4,1,History,Spring 2025
109893,8.3,0.713,1.0,2.77,61.1,2.89,18,0,1,,0,Psych,Fall 2024
110797,8.0,0.423,7.0,2.81,63.0,3.18,15,0,0,2.3,1,Business,Spring 2025
107981,6.7,0.516,1.2,2.13,42.0,2.6,9,0,1,,1,Psychology,Fall 2024
106974,9.7,0.868,0.0,3.4,75.4,3.64,15,0,0,8.5,0,Biology,Spring 2025
114270,6.5,0.714,3.6,4.0,73.6,3.93,15,0,1,14.5,0,History,Fall 2024
102675,3.6,0.612,1.1,2.33,56.5,2.86,15,1,0,2.4,1,Psych,Spring 2025
102476,5.0,0.451,3.0,2.13,52.1,,15,0,0,6.5,0,BUS,Fall 2024
102882,10.1,0.791,5.2,2.54,57.7,2.55,12,1,0,1.3,0,Engineering,Fall 2025
104032,6.9,0.71,0.6,2.82,60.7,3.12,12,0,0,8.5,1,Psychology,Fall 2025
113761,8.6,0.582,0.6,2.52,46.6,2.66,15,0,0,10.6,1,History,Spring 2025
112420,0.1,0.507,6.8,2.78,61.6,2.9,12,1,0,1.1,0,CS,Spring 2025
102656,16.7,0.906,0.0,3.88,83.4,3.76,18,0,0,16.9,0,computer science,Fall 2025
102570,4.0,,1.7,3.07,69.8,3.21,18,1,0,19.4,0,computer science,Spring 2025
104048,9.3,0.454,1.5,2.58,43.6,2.55,12,1,0,0.5,0,Business,Fall 2025
112584,9.3,0.601,0.8,2.68,61.6,3.16,15,0,0,5.5,0,CS,Spring 2025
107999,6.2,0.4,1.8,2.23,42.4,2.44,15,0,1,1.0,1,Engineering,Fall 2024
102273,7.7,0.805,2.0,2.4,66.4,3.09,9,0,1,1.6,1,History,Fall 2025
110155,8.3,0.663,3.2,3.15,62.4,3.26,12,1,0,7.7,0,Business Admin,Spring 2025
109671,4.2,,4.3,1.78,34.4,2.56,6,0,1,9.1,1,Engineering,Fall 2025
107118,9.8,0.749,1.2,3.13,80.0,3.65,12,0,0,2.9,0,Engineering,Fall 2025
113823,11.1,0.687,2.1,2.76,69.1,3.26,12,0,1,10.9,0,Engineering,Spring 2025
106639,4.4,0.508,2.5,2.57,57.1,2.72,12,1,0,11.0,0,Comp Sci,Fall 2024
100060,11.8,0.861,0.7,3.39,69.9,3.52,12,1,1,3.3,1,Nursing,Fall 2025
108252,11.0,0.672,1.5,2.96,70.7,3.17,12,1,1,0.8,0,Engineering,Spring 2025
110823,6.9,0.587,0.3,2.91,47.4,3.42,15,0,0,1.8,0,Engineering,Fall 2024
112700,4.6,0.828,3.7,2.96,78.5,2.98,12,0,0,7.9,1,CS,Fall 2024
102679,4.9,0.267,3.6,2.25,41.3,2.19,9,1,0,1.0,1,Biology,Fall 2025
112290,4.4,0.834,5.1,3.12,57.4,,18,1,1,1.9,0,CS,Spring 2025
100830,9.6,0.337,4.8,2.53,45.8,2.47,9,0,0,5.6,1,Biology,Fall 2025
108900,4.7,0.691,6.2,2.28,55.8,2.66,9,1,0,11.4,1,Psychology,Spring 2025
114829,9.0,0.841,7.3,2.54,64.5,2.93,15,0,1,0.7,0,Engineering,Fall 2024
105679,5.6,0.056,2.7,1.34,16.5,1.24,18,1,0,25.0,1,History,Fall 2025
112312,12.3,0.577,10.1,2.96,46.5,3.23,12,0,0,6.3,0,computer science,Fall 2024
106516,9.7,0.555,2.7,2.69,64.9,2.96,12,0,1,3.0,0,Business,Spring 2025
109118,10.2,0.728,7.7,3.0,73.7,3.04,15,1,0,1.5,0,Psych,Spring 2025
107212,10.5,0.746,0.6,3.31,63.8,3.32,18,1,0,1.9,0,Engineering,Fall 2025
109574,8.8,0.886,0.0,3.37,79.4,3.55,12,1,0,9.0,0,Business Admin,Fall 2025
106928,5.8,,1.2,2.61,47.1,2.67,12,1,0,3.0,0,Biology, fall 2025 
111676,15.0,,0.7,2.57,73.7,2.94,12,1,0,12.9,0,Nursing,Fall 2024
104070,6.4,,3.3,2.29,44.4,2.15,15,1,0,19.0,1,Nursing,Spring 2025
113720,7.2,0.479,8.4,2.75,63.8,3.27,12,1,0,,0,Biology,Fall 2024
104483,1.4,,1.9,3.11,69.6,3.27,6,0,0,2.1,0,Business Admin,Fall 2025
110475,14.3,0.692,0.0,3.44,60.4,3.54,15,1,0,10.2,0,Biology,Fall 2024
109132,6.2,0.457,9.0,2.15,47.5,2.63,12,0,0,11.1,1,History,Fall 2024
101090,6.9,0.683,0.4,2.84,53.1,3.0,12,1,0,0.9,1,Computer Science,Fall 2024
109205,5.6,0.401,1.6,1.94,46.4,2.53,12,0,1,3.6,1,Psychology,Fall 2024
114862,6.1,0.496,0.9,2.7,56.3,2.94,15,0,0,1.0,0,Engineering,Fall 2024
